Horizon name             Index       Red     Green      Blue   Segment         X         Y         Z        Vp   Vp grad        Vs   density         q
H011                       146      0.00      0.00      1.00         2   8152.00      0.00    505.49   1530.37     0.250    311.39      1.96  62000.00
H012                        18      1.00      1.00      0.00         1   4424.94      0.00    995.65   1732.91     0.250    537.26      1.92  62000.00
H012                        18      1.00      1.00      0.00         1   4546.78      0.00    976.01   1728.00     0.250    533.31      1.92  62000.00
H012                        18      1.00      1.00      0.00         1   4645.62      0.00    960.80   1724.20     0.250    530.26      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   4745.18      0.00    952.68   1722.17     0.250    528.62      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   4844.98      0.00    958.92   1723.73     0.250    529.88      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   4944.71      0.00    966.30   1725.58     0.250    531.36      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   5044.54      0.00    961.82   1724.46     0.250    530.46      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   5144.28      0.00    963.41   1724.85     0.250    530.78      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   5244.17      0.00    966.51   1725.63     0.250    531.40      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   5344.12      0.00    964.71   1725.18     0.250    531.04      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   5443.88      0.00    957.90   1723.47     0.250    529.67      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   5543.15      0.00    946.38   1720.59     0.250    527.36      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   5642.30      0.00    933.25   1717.31     0.250    524.72      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   5740.93      0.00    916.61   1713.15     0.250    521.38      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   5839.37      0.00    898.93   1708.73     0.250    517.82      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   5937.45      0.00    879.28   1703.82     0.250    513.87      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   6035.36      0.00    858.74   1698.69     0.250    509.74      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   6133.41      0.00    838.91   1693.73     0.250    505.76      1.91  62000.00
H012                        18      1.00      1.00      0.00         1   6231.50      0.00    819.34   1688.83     0.250    501.82      1.90  62000.00
H012                        18      1.00      1.00      0.00         1   6329.86      0.00    801.21   1684.30     0.250    498.18      1.90  62000.00
H012                        18      1.00      1.00      0.00         1   6427.82      0.00    780.94   1679.23     0.250    494.11      1.90  62000.00
H012                        18      1.00      1.00      0.00         1   6526.62      0.00    765.57   1675.39     0.250    491.02      1.90  62000.00
H012                        18      1.00      1.00      0.00         1   6625.34      0.00    750.24   1671.56     0.250    487.93      1.90  62000.00
H012                        18      1.00      1.00      0.00         1   6645.47      0.00    753.70   1672.43     0.250    488.63      1.90  62000.00
H012                        18      1.00      1.00      0.00         2   6723.70      0.00    739.35   1668.84     0.250    485.75      1.90  62000.00
H012                        18      1.00      1.00      0.00         2   6817.22      0.00    710.35   1661.59     0.250    479.92      1.90  62000.00
H012                        18      1.00      1.00      0.00         2   6914.22      0.00    685.82   1655.45     0.250    474.99      1.89  62000.00
H012                        18      1.00      1.00      0.00         2   7010.73      0.00    659.41   1648.85     0.250    469.68      1.89  62000.00
H012                        18      1.00      1.00      0.00         2   7108.21      0.00    636.96   1643.24     0.250    465.17      1.89  62000.00
H012                        18      1.00      1.00      0.00         2   7205.94      0.00    615.65   1637.91     0.250    460.88      1.89  62000.00
H012                        18      1.00      1.00      0.00         2   7303.12      0.00    592.29   1632.07     0.250    456.19      1.89  62000.00
H012                        18      1.00      1.00      0.00         2   7399.93      0.00    567.00   1625.75     0.250    451.10      1.89  62000.00
H012                        18      1.00      1.00      0.00         2   7494.27      0.00    533.54   1617.38     0.250    444.38      1.88  62000.00
H012                        18      1.00      1.00      0.00         2   7552.77      0.00    524.43   1615.11     0.250    442.55      1.88  62000.00
H012                        18      1.00      1.00      0.00         2   7604.59      0.00    521.43   1614.36     0.250    441.94      1.88  62000.00
H012                        18      1.00      1.00      0.00         3   8060.39      0.00    577.99   1628.50     0.250    453.31      1.89  62000.00
H012                        18      1.00      1.00      0.00         3   8158.39      0.00    519.42   1613.86     0.250    441.54      1.88  62000.00
H012                        18      1.00      1.00      0.00         3   8192.00      0.00    505.49   1610.37     0.250    438.74      1.88  62000.00
H012                        18      1.00      1.00      0.00         4   2538.53      0.00   1080.38   1028.00     0.000    607.00      1.59  62000.00
H012                        18      1.00      1.00      0.00         4   2839.40      0.00   1060.76   1028.00     0.000    607.00      1.59  62000.00
H012                        18      1.00      1.00      0.00         4   3050.82      0.00   1054.23   1028.00     0.000    607.00      1.59  62000.00
H012                        18      1.00      1.00      0.00         4   3451.88      0.00   1055.34   1028.00     0.000    607.00      1.59  62000.00
H012                        18      1.00      1.00      0.00         5    254.46      0.00   1185.10   1780.27     0.250    575.34      1.93  62000.00
H012                        18      1.00      1.00      0.00         5    455.82      0.00   1173.33   1777.33     0.250    572.98      1.93  62000.00
H012                        18      1.00      1.00      0.00         5    551.74      0.00   1167.54   1775.88     0.250    571.81      1.93  62000.00
