Horizon name           Segment       CDP         X         Y         Z
H024                         1   1179.10   7363.15      0.00    952.20
H024                         1   1194.22   7457.64      0.00    920.83
H024                         1   1209.62   7553.85      0.00    895.38
H024                         1   1224.70   7648.10      0.00    863.19
H024                         1   1239.78   7742.37      0.00    831.06
H024                         1   1254.86   7836.63      0.00    798.90
H024                         1   1269.71   7929.43      0.00    762.81
H024                         1   1283.92   8018.24      0.00    717.67
H024                         1   1295.61   8091.30      0.00    683.99
H024                         1   1301.53   8128.30      0.00    666.11
H024                         2   1331.01   8312.56      0.00    883.65
H024                         2   1344.85   8399.07      0.00    815.83
H024                         2   1357.24   8476.48      0.00    751.90
H024                         2   1369.78   8554.88      0.00    689.26
H024                         2   1382.27   8632.93      0.00    626.15
H024                         2   1395.04   8712.74      0.00    565.39
H024                         2   1404.58   8772.37      0.00    531.10
H024                         3   1423.51   8890.70      0.00    669.53
H024                         3   1436.82   8973.90      0.00    604.07
H024                         3   1448.78   9048.65      0.00    537.00
H024                         3   1455.08   9088.00      0.00    505.49
H024                         4   1660.71  10373.19      0.00    677.40
H024                         4   1676.38  10471.13      0.00    644.22
H024                         4   1691.87  10567.92      0.00    618.88
H024                         4   1707.25  10664.08      0.00    591.34
H024                         4   1722.95  10762.17      0.00    571.80
H024                         4   1738.61  10860.09      0.00    551.24
H024                         4   1754.40  10958.76      0.00    534.84
H024                         4   1769.93  11055.84      0.00    511.02
H024                         4   1772.52  11072.00      0.00    505.49
H025                         1      1.00      0.00      0.00   1571.36
H025                         1     39.40    239.98      0.00   1571.36
H025                         1     90.32    558.22      0.00   1570.25
H025                         1    130.82    811.36      0.00   1562.54
H025                         1    179.42   1115.13      0.00   1551.52
H025                         1    216.45   1346.57      0.00   1549.32
H025                         1    256.96   1599.72      0.00   1541.61
H025                         1    311.34   1939.65      0.00   1535.00
H025                         1    341.43   2127.70      0.00   1527.29
H025                         1    366.89   2286.82      0.00   1517.37
H025                         1    393.51   2453.17      0.00   1500.84
H025                         1    420.12   2619.52      0.00   1493.13
H025                         1    440.95   2749.71      0.00   1492.03
H025                         1    474.51   2959.45      0.00   1489.83
H025                         1    506.92   3161.97      0.00   1486.52
H025                         1    538.16   3357.25      0.00   1478.81
H025                         1    567.09   3538.06      0.00   1465.59
H025                         1    594.86   3711.65      0.00   1454.57
H025                         1    624.95   3899.70      0.00   1450.16
H025                         1    656.84   4098.97      0.00   1440.37
H025                         1    672.71   4198.18      0.00   1428.15
H025                         1    688.65   4297.82      0.00   1419.64
